campaign,campaign_date,site_id,date_collected,date_received,job_id,report_file,lab_sample_id,analyte_std,result_text,result_value,detect_flag,rl,unit,qualifier,dil_fac
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluoro-3-methoxypropanoic acid (PFMPA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorononanoic acid (PFNA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorononanesulfonic acid (PFNS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorooctanoic acid (PFOA),2.9,2.9,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorooctanesulfonic acid (PFOS),4.8,4.8,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorooctanesulfonamide (PFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluoropentanoic acid (PFPeA),2.9,2.9,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluoropentanesulfonic acid (PFPeS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorotetradecanoic acid (PFTeDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluorotridecanoic acid (PFTrDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW09,2026-02-08 09:00:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-4,Perfluoroundecanoic acid (PFUnA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,3-Perfluoropropylpropanoic acid (3:3 FTCA),3.5,3.5,1,2.8,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,"1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)",33,33.0,1,2.8,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,3-Perfluoropentylpropanoic acid (5:3 FTCA),9.5,9.5,1,7.1,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,"1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)",1800,1800.0,1,28.0,ng/L,,10
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,3-Perfluoroheptylpropanoic acid (7:3 FTCA),<7.1,,0,7.1,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,"1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)",360,360.0,1,2.8,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,"4,8-Dioxa-3H-perfluorononanoic acid (ADONA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Hexafluoropropylene Oxide Dimer Acid (HFPO-DA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,N-ethylperfluorooctane sulfonamide (NEtFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,N-ethylperfluorooctanesulfonamidoac etic acid (NEtFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,N-ethylperfluorooctane sulfonamidoethanol (NEtFOSE),<7.1,,0,7.1,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,"Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,N-methylperfluorooctane sulfonamide (NMeFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,N-methylperfluorooctanesulfonamidoa cetic acid (NMeFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,N-methylperfluorooctane sulfonamidoethanol (NMeFOSE),<7.1,,0,7.1,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorobutanoic acid (PFBA),240,240.0,1,2.8,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorobutanesulfonic acid (PFBS),310,310.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorodecanoic acid (PFDA),8.6,8.6,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorodecanesulfonic acid (PFDS),1.6,1.6,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorododecanoic acid (PFDoA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorododecanesulfonic acid (PFDoS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluoroheptanoic acid (PFHpA),230,230.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluoroheptanesulfonic acid (PFHpS),200,200.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorohexanoic acid (PFHxA),1000,1000.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorohexanesulfonic acid (PFHxS),2100,2100.0,1,14.0,ng/L,,10
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluoro-4-methoxybutanoic acid (PFMBA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluoro-3-methoxypropanoic acid (PFMPA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorononanoic acid (PFNA),49,49.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorononanesulfonic acid (PFNS),3.2,3.2,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorooctanoic acid (PFOA),560,560.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorooctanesulfonic acid (PFOS),7600,7600.0,1,14.0,ng/L,,10
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorooctanesulfonamide (PFOSA),26,26.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluoropentanoic acid (PFPeA),700,700.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluoropentanesulfonic acid (PFPeS),410,410.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorotetradecanoic acid (PFTeDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluorotridecanoic acid (PFTrDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW91,2026-02-08 08:45:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-3,Perfluoroundecanoic acid (PFUnA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,3-Perfluoropropylpropanoic acid (3:3 FTCA),<2.8,,0,2.8,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,"1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)",<2.8,,0,2.8,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,3-Perfluoropentylpropanoic acid (5:3 FTCA),<7.0,,0,7.0,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,"1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)",120,120.0,1,2.8,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,3-Perfluoroheptylpropanoic acid (7:3 FTCA),<7.0,,0,7.0,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,"1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)",<14,,0,14.0,ng/L,I G,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,"4,8-Dioxa-3H-perfluorononanoic acid (ADONA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Hexafluoropropylene Oxide Dimer Acid (HFPO-DA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,N-ethylperfluorooctane sulfonamide (NEtFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,N-ethylperfluorooctanesulfonamidoac etic acid (NEtFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,N-ethylperfluorooctane sulfonamidoethanol (NEtFOSE),<7.0,,0,7.0,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,"Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)",<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,N-methylperfluorooctane sulfonamide (NMeFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,N-methylperfluorooctanesulfonamidoa cetic acid (NMeFOSAA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,N-methylperfluorooctane sulfonamidoethanol (NMeFOSE),<7.0,,0,7.0,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorobutanoic acid (PFBA),40,40.0,1,2.8,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorobutanesulfonic acid (PFBS),22,22.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorodecanoic acid (PFDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorodecanesulfonic acid (PFDS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorododecanoic acid (PFDoA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorododecanesulfonic acid (PFDoS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluoroheptanoic acid (PFHpA),22,22.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluoroheptanesulfonic acid (PFHpS),5.1,5.1,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorohexanoic acid (PFHxA),85,85.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorohexanesulfonic acid (PFHxS),160,160.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluoro-4-methoxybutanoic acid (PFMBA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluoro-3-methoxypropanoic acid (PFMPA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorononanoic acid (PFNA),2.7,2.7,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorononanesulfonic acid (PFNS),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorooctanoic acid (PFOA),43,43.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorooctanesulfonic acid (PFOS),180,180.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorooctanesulfonamide (PFOSA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluoropentanoic acid (PFPeA),60,60.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluoropentanesulfonic acid (PFPeS),20,20.0,1,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorotetradecanoic acid (PFTeDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluorotridecanoic acid (PFTrDA),<1.4,,0,1.4,ng/L,,1
Campaign 2,2026-02-08,TW92,2026-02-08 08:20:00,2026-02-10 09:45:00,810-180397-1,J180397-1 UDS Level 2 Report Final Report.pdf,810-180397-2,Perfluoroundecanoic acid (PFUnA),<1.4,,0,1.4,ng/L,,1
